"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Random.ID","A1_1","A2_1","A2_2","A2_3","A2_4","A2_5","A3_1","A3_2","A4_1","A5_1","A5_2","A5_3","A5_4","A5_5","A5_6","A5_7","A5_8","A5_9","A5_10","A5_11","A5_12","A5_13","A5_14","A5_15","A5_16","A5_17","A5_18","A5_19","A5_20","A5_21","A5_22","A5_23","A5_24","A5_25","A6_1","A6_2","A6_3","A6_4","A6_5","A6_6","A7_1","A7_2","A7_3","A7_4","A7_5","A7_6","A7_7","A7_8","A7_9","A7_10","A7_11","A7_12","A7_13","A7_14","A7_15","A7_16","A7_17","A7_18","A7_19","A7_20","A7_21","A7_22","A7_23","A7_24","A7_25","A7_26","A7_27","A8_1","A8_2","A8_3","A8_4","A8_5","A8_6","A8_7","A8_8","A9_1","A9_2","A9_3","A9_4","A9_5","A9_6","A9_7","A9_8","A9_9","A9_10","A9_11","A9_12","A9_13","A9_14","A9_15","A9_16","A9_17","A9_18","A9_19","A9_20","A9_21","A9_22","A9_23","A9_24","A9_25","A10_1","A10_2","A10_3","A11_1","A11_2","A12_3","A13_1","A13_2","A14_1","A14_2","A14_3","A14_4","A14_5","A15_1","A15_2","A16_1","A16_2","A17_1","A18_1","A19_1","A19_2","A19_3","A19_4","A20_1","A20_2","A20_3","A20_4","A20_5","A20_6","A21_1","A22_1","A22_2","A23_1","A24_1","A25_1","A25_2","A25_3","A26_1","A27_1","A27_2","A28_1","A28_2","A28_3","A28_4","A28_5","A28_6","A28_7","A28_8","A28_9","A28_10","A29_1","A29_2","A29_3"
"2021-06-24 15:25:01","2021-06-24 15:53:00","0","","100","1679","1","2021-06-24 15:53:01","R_UyayMFt5WTJGb6N","","","","","","","anonymous","EN","9391","1","11","47","32","2","24","19","5","28","2","1","5","2","4","4","2","1","1","2","2","1","3","2","2","2","1","4","3","2","1","2","2","3","1","2","1","2","2","1","1","4","2","1","2","1","1","1","2","2","1","2","2","1","2","2","3","4","2","1","1","2","1","2","2","1","1","1","1","2","1","1","2","3","2","2","1","1","1","1","1","1","2","1","1","2","1","5","2","1","1","1","1","2","1","2","2","1","2","2","1","1","1","5","7","4","2","2","15","7","3","1","4","2","3","17","20","7","1","8","62","20","82","44","20","11","17","25","19","39","41","50","32","42","2000","1","25","","12","9000","12000","32","1","1","50000","32","US","3","2","1","7","1","6","2"
"2021-06-24 15:15:17","2021-06-24 15:53:47","0","","100","2310","1","2021-06-24 15:53:47","R_3HwxQvuoIp7gIAs","","","","","","","anonymous","EN","1571","1","15","40","20","15","5","15","7","15","4","3","4","3","4","3","5","1","2","1","2","3","4","3","4","3","5","4","4","3","4","3","2","3","3","3","3","3","2","3","3","3","2","1","1","2","3","1","1","3","2","3","3","3","3","3","2","4","2","1","3","4","2","2","2","3","1","4","4","2","5","5","1","3","5","2","1","3","2","2","2","3","2","3","2","1","2","5","3","2","2","4","4","1","5","3","5","1","1","3","3","3","3","4","60","40","25","15","30","25","40","10","10","15","35","65","50","50","1.5","60","40","15","80","25","30","60","10","20","40","60","50","30","15","40","800","1","5","","35","2000","5000","46","2","1","30000","22","not currently in California","2","1","3","4","1","5","2"
"2021-06-24 15:17:27","2021-06-24 15:55:00","0","","100","2252","1","2021-06-24 15:55:00","R_3D1i6aA7IAtpmvf","","","","","","","anonymous","EN","6771","1","10","60","10","20","5","30","10","10","3","2","3","3","2","1","2","1","2","2","2","1","3","3","2","3","2","3","2","2","1","1","1","3","4","2","4","4","4","3","4","2","2","1","1","3","3","1","3","3","2","3","2","2","3","1","3","4","2","2","3","3","2","2","2","2","1","1","4","3","2","1","4","2","5","3","3","3","3","2","3","4","3","5","2","3","2","5","3","2","2","1","1","2","5","5","3","3","2","2","1","3","4","4","60","40","10","10","40","50","30","15","5","0","10","90","30","70","1.5","25","30","15","20","35","40","40","25","5","50","70","35","30","15","60","3000","3","","","5","2000","5000","47","1","1","42000","47","Los Angeles County","2","2","1","3","1","6","2"
"2021-06-24 15:22:09","2021-06-24 15:55:55","0","","100","2026","1","2021-06-24 15:55:56","R_1Cq0Nbgf3hgnBkc","","","","","","","anonymous","EN","2508","1","8","35","20","33","4","10","5","5","2","1","2","4","4","1","2","1","2","2","2","2","3","4","2","2","4","2","2","2","2","1","1","1","4","3","4","4","4","4","3","1","1","1","1","2","2","1","1","2","2","4","2","2","1","2","1","4","1","1","1","2","1","2","2","2","2","4","5","2","4","2","2","2","2","1","2","4","2","2","2","2","1","1","1","1","2","5","2","2","2","4","2","2","4","2","2","4","4","2","2","1","2","4","65","35","15","1","15","50","10","5","2","2","4","96","20","80","4","60","75","15","90","60","100","100","70","70","100","100","80","20","15","40","550","3","","","35","400","1000","33","1","1","20000","33","Riverside","1","2","5","8","1","6","2"
"2021-06-24 15:24:11","2021-06-24 15:55:57","0","","100","1905","1","2021-06-24 15:55:57","R_1hZkWEj5C3T71Td","","","","","","","anonymous","EN","2188","1","50","60","40","20","40","30","40","40","1","1","1","1","1","5","5","1","5","5","5","5","5","5","5","1","5","5","5","5","1","5","1","1","1","1","1","1","1","1","1","5","5","5","","1","5","1","1","1","1","1","1","1","1","1","1","4","1","5","5","5","1","5","1","5","1","1","1","1","1","1","1","1","1","1","5","5","5","5","5","5","1","1","1","1","1","5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","31","25","35","25","30","10","40","20","15","37","90","40","60","41","2","62","40","20","30","40","35","27","11","25","10","70","49","30","31","50","50","1","8","","40","1500","10","40","1","1","19000","40","Glendale","1","2","1","1","1","6","2"
"2021-06-24 15:48:43","2021-06-24 15:56:44","0","","100","480","1","2021-06-24 15:56:44","R_3oXxYaTAIAzi5XN","","","","","","","anonymous","EN","4245","1","77","80","83","90","83","80","93","85","2","1","2","3","2","2","1","1","2","3","2","3","2","1","2","2","1","2","2","3","2","1","1","2","2","2","1","1","2","2","1","2","3","2","1","2","2","3","2","1","2","3","2","1","2","2","1","4","3","2","1","1","2","3","2","1","2","3","2","1","2","1","2","3","2","2","3","4","2","3","4","3","3","2","2","3","2","5","3","4","2","1","2","3","2","1","2","3","2","1","2","2","1","5","76","88","77","85","94","74","83","76","62","71","92","81","78","84","50","86","","65","80","70","83","62","73","61","78","76","76","86","72","77","50","3","","","67","20","50","35","1","1","85000","35","USA","2","1","1","1","1","6","2"
"2021-06-24 15:36:19","2021-06-24 15:56:47","0","","100","1228","1","2021-06-24 15:56:48","R_263wcLTAFm6ekL9","","","","","","","anonymous","EN","9013","1","4","50","20","15","5","8","3","13","4","1","5","2","5","3","5","1","1","1","1","5","3","5","5","3","5","4","4","3","5","4","1","1","2","3","2","2","1","4","3","2","1","1","1","2","2","1","1","5","5","4","1","1","1","1","1","4","2","1","3","4","4","1","2","2","5","3","5","5","5","5","1","5","5","1","1","1","1","1","2","1","1","2","1","1","1","5","5","3","1","5","3","1","5","2","5","1","1","1","1","3","2","5","80","20","10","20","60","60","14","20","1","5","15","85","20","80","1","60","70","30","90","40","35","70","5","5","40","30","70","20","13","20","1000","1","4","","40","800","2000","36","1","1","130000","28","Sacramento","3","2","1","2","1","6","2"
"2021-06-24 15:48:23","2021-06-24 15:57:03","0","","100","519","1","2021-06-24 15:57:03","R_R5j4mq90W13TSjD","","","","","","","anonymous","EN","8802","1","84","87","86","87","90","93","95","91","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","1","1","","1","1","1","1","1","1","1","1","1","1","1","1","5","94","91","90","91","92","91","92","92","92","94","91","91","87","89","1","89","89","88","88","88","73","96","94","91","93","92","95","91","94","84","10","1","3","","66","10","10","35","1","1","50000","5","USA","1","1","1","6","1","5","1"
"2021-06-24 15:17:19","2021-06-24 15:57:29","0","","100","2409","1","2021-06-24 15:57:30","R_1FS8p20Uwz07a3q","","","","","","","anonymous","EN","6596","1","5","55","15","20","5","4","3","6","2","1","3","3","4","2","2","1","1","1","2","2","4","2","2","3","2","3","3","2","1","2","1","1","3","3","3","4","4","4","3","1","1","1","1","2","1","1","1","2","2","1","2","2","1","2","2","4","2","2","4","5","1","2","2","2","2","4","4","2","4","5","1","5","5","1","2","2","1","1","2","2","3","2","2","2","2","5","2","2","2","3","3","2","4","2","3","2","1","2","2","2","2","4","75","25","10","10","20","60","20","10","5","5","25","75","35","65","5","80","70","30","50","20","60","80","20","25","30","40","75","30","25","15","3500","1","15","","30","1500","6500","64","2","1","15000","23","Ventura","1","2","1","3","1","6","2"
"2021-06-24 15:46:30","2021-06-24 15:59:18","0","","100","768","1","2021-06-24 15:59:18","R_3PgIP5nHOCcuD8j","","","","","","","anonymous","EN","6841","1","27","63","50","11","25","30","18","56","4","3","1","3","2","2","3","1","1","2","3","1","1","2","2","1","3","2","2","1","2","1","3","1","2","1","1","2","2","3","2","4","5","2","1","2","2","1","1","2","2","1","3","1","3","1","2","4","2","2","4","3","2","5","2","4","3","2","2","1","3","2","2","4","1","2","2","1","3","1","3","2","1","3","2","2","1","5","2","1","3","1","3","2","1","3","2","2","3","1","1","2","1","2","59","39","20","16","24","11","16","5","18","12","24","16","83","71","3","14","8","6","16","24","17","10","7","9","3","20","17","13","9","18","2000","2","","3","26","3","5","31","1","3","55000","31","San Diego","2","2","1","3","1","6","2"
"2021-06-24 15:51:25","2021-06-24 16:01:43","0","","100","617","1","2021-06-24 16:01:43","R_1P10eGXNCjckiJQ","","","","","","","anonymous","EN","5806","1","51","51","26","40","53","11","30","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","5","30","29","50","21","31","43","19","26","36","37","51","38","48","44","0.7","34","19","11","41","19","21","22","31","18","35","26","20","31","21","42","45","1","3","","32","150","250","25","1","1","50000","25","USA","3","2","1","2","1","6","2"
"2021-06-24 15:25:51","2021-06-24 16:02:32","0","","100","2200","1","2021-06-24 16:02:32","R_3oBAJxbkgPbz0Y8","","","","","","","anonymous","EN","2821","1","6","40","30","20","5","5","3","9","5","5","5","1","4","3","5","1","1","1","2","5","5","5","5","4","5","5","5","5","5","1","1","1","3","2","4","4","4","4","4","3","2","1","1","2","2","1","1","2","1","1","1","1","1","3","2","4","1","1","5","5","2","2","1","2","1","5","5","1","5","5","1","5","5","1","1","2","1","3","1","1","3","1","2","1","2","5","5","2","1","5","5","1","5","1","5","1","1","1","5","5","1","5","65","35","25","20","35","30","40","20","7","3","17","83","15","85","2","75","40","10","33","25","50","75","10","15","20","33","25","10","15","25","50","1","20","","50","300","900","35","1","5","78000","35","San Francisco","1","2","1","1","1","6","2"
"2021-06-24 15:46:11","2021-06-24 16:02:55","0","","100","1003","1","2021-06-24 16:02:55","R_afxSG0uFDBKQUE1","","","","","","","anonymous","EN","6753","1","41","78","22","17","7","8","21","10","2","1","1","1","1","1","2","1","1","1","1","2","1","1","1","1","2","1","1","1","5","4","","2","1","1","1","1","1","1","1","5","2","1","1","1","1","1","1","1","1","1","1","2","1","1","","4","1","2","1","2","2","2","1","3","1","1","1","1","2","1","1","1","1","1","1","1","2","1","1","1","1","1","1","1","1","5","3","1","1","1","1","1","1","2","2","1","2","2","1","5","1","5","44","57","39","16","23","59","50","31","7","4","35","13","33","51","2010","10","11","6","74","5","14","26","19","8","4","5","19","10","6","19","3000","1","3","","18","7","3","40","2","1","39000","40","united states","1","2","1","7","1","6","2"
"2021-06-24 15:50:19","2021-06-24 16:07:34","0","","100","1034","1","2021-06-24 16:07:34","R_3e4yahMtpQmfjOe","","","","","","","anonymous","EN","2853","1","54","63","14","32","2","11","5","5","2","2","3","1","4","2","2","1","1","1","2","3","3","3","3","4","4","2","2","2","2","1","1","1","2","2","3","4","4","4","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","1","4","4","1","1","4","3","2","1","1","1","5","5","1","5","5","1","5","5","1","1","1","1","1","1","1","1","1","1","1","1","5","4","1","1","3","5","1","5","5","5","1","1","1","4","3","1","5","71","29","33","18","82","44","36","18","2","1","5","95","31","72","1","70","36","10","71","26","30","50","10","9","15","37","35","11","6","7","1500","1","15","","14","500","800","37","1","6","37000","27","San Diego","2","2","3","4","1","6","2"
"2021-06-24 15:49:20","2021-06-24 16:09:06","0","","100","1186","1","2021-06-24 16:09:06","R_daMLADOu1St7Ejv","","","","","","","anonymous","EN","9774","1","97","100","94","93","100","99","91","99","1","1","4","1","3","1","4","1","1","2","1","1","2","2","1","1","4","1","1","2","4","1","3","1","1","1","1","2","3","1","1","3","1","2","5","2","1","1","3","1","1","3","1","5","1","2","1","4","1","1","1","2","2","1","3","1","1","1","1","1","2","1","2","3","2","1","1","1","2","3","1","4","1","1","2","3","4","5","1","2","4","3","1","1","1","1","2","1","1","2","3","1","2","5","99","92","97","99","83","100","89","76","96","99","100","91","99","86","0.5","100","99","90","98","91","99","94","93","99","99","94","100","90","100","100","5000","1","3","","100","50000","10000","38","2","1","100000","38","usa","1","1","1","1","1","6","1"
"2021-06-24 15:56:52","2021-06-24 16:09:18","0","","100","746","1","2021-06-24 16:09:19","R_2dZvlgq9b0oqXEP","","","","","","","anonymous","EN","3134","1","50","88","74","39","30","84","71","83","2","1","2","2","3","2","3","1","2","3","2","2","3","3","1","1","2","3","2","1","1","2","1","2","3","2","3","2","3","4","2","2","1","1","1","2","2","3","3","1","3","2","1","2","2","2","3","4","1","2","3","2","1","3","2","4","3","2","2","1","2","3","2","1","2","3","2","1","2","3","1","1","2","2","2","3","3","5","2","3","1","2","3","4","2","3","1","2","3","4","2","2","1","4","81","64","83","77","62","84","65","49","39","31","87","94","76","87","2","87","88","74","94","65","62","89","74","43","35","84","78","90","64","86","3700","1","3","","89","150000","3000","31","1","1","50000","31","Los Angeles ","2","1","1","2","1","6","2"
"2021-06-24 16:00:40","2021-06-24 16:10:17","0","","100","576","1","2021-06-24 16:10:17","R_3Nwc7YgoceOs7yp","","","","","","","anonymous","EN","7344","1","71","87","80","74","82","86","78","81","1","1","1","2","2","1","1","1","2","2","2","1","1","1","2","1","1","2","1","1","2","2","1","1","2","1","1","2","","3","2","1","1","1","","2","1","1","1","2","2","3","2","2","1","1","1","4","2","1","1","2","3","3","1","1","1","1","1","1","2","2","1","1","","2","1","2","2","2","1","1","1","1","2","2","","5","2","1","1","2","2","2","2","1","1","2","2","1","2","2","1","5","70","81","75","82","76","74","62","66","71","70","81","79","81","76","45","63","60","52","57","71","79","71","69","79","74","75","79","71","70","87","500","2","","3","75","100","3","65","2","1","100000","65","ANTA BARBARA CALIFORNIA","1","2","1","2","1","6","2"
"2021-06-24 16:02:31","2021-06-24 16:10:50","0","","100","499","1","2021-06-24 16:10:50","R_3k7FuiO0BUxGqAY","","","","","","","anonymous","EN","3220","1","59","77","63","51","57","73","49","53","2","2","2","3","3","2","1","1","","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","3","3","4","4","4","2","2","2","2","2","2","3","3","3","2","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","5","2","2","2","2","2","2","2","2","2","2","3","3","3","2","2","3","69","74","65","78","65","71","66","68","67","39","58","68","79","60","0.33","65","50","55","50","53","67","76","57","30","36","53","69","47","61","65","300","1","5","","60","800","500","33","2","1","75000","33","america","2","2","1","2","1","5","2"
"2021-06-24 15:29:01","2021-06-24 16:11:00","0","","100","2518","1","2021-06-24 16:11:01","R_3eahVjHH0HAlPkW","","","","","","","anonymous","EN","4776","1","49","70","35","29","22","7","14","88","2","1","1","4","1","2","2","1","1","1","2","2","1","1","1","1","1","2","1","1","1","2","1","2","2","1","1","1","1","1","1","2","2","2","2","1","2","1","2","1","1","1","1","1","2","2","1","2","4","1","2","2","2","1","1","1","1","1","1","2","5","1","4","","2","1","1","2","1","2","1","2","1","1","1","1","1","5","2","2","1","1","2","1","1","1","1","2","1","2","1","1","1","5","7","4","6","13","76","78","25","38","27","18","69","52","20","42","2000","30","9","7","26","13","15","51","18","23","6","15","36","12","21","11","18","2","","2","40","10000","20000","65","2","1","50000","65","USA","1","2","1","7","1","6","2"
"2021-06-24 15:27:51","2021-06-24 16:11:12","0","","100","2600","1","2021-06-24 16:11:13","R_22leiHZBDS1JIDX","","","","","","","anonymous","EN","5007","1","88","100","0","0","","0","","30","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","4","1","1","2","3","2","1","2","3","2","1","1","2","1","2","3","2","1","2","1","2","3","2","1","2","1","2","3","2","1","5","1","2","3","2","1","2","1","2","3","2","1","2","3","2","1","4","78","91","83","0","","100","","","","","100","","99","0","2.5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","3","8","200","60","35","1","1","60000","35","USA","4","2","2","2","1","4","2"
"2021-06-24 16:08:09","2021-06-24 16:12:33","0","","100","264","1","2021-06-24 16:12:33","R_1gjS2WZYA4LN2QT","","","","","","","anonymous","EN","6176","1","28","42","1","1","4","46","50","35","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","2","1","","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","1","2","1","2","1","2","1","2","1","1","2","1","2","2","1","1","2","1","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","2","1","2","1","2","1","2","2","1","2","33","35","53","43","47","36","35","35","36","45","40","45","48","49","0.5","39","50","55","64","61","43","46","46","47","47","55","48","50","58","53","45","2","","3","37","56","45","31","1","1","5000","34","YES","2","1","2","6","1","5","1"
"2021-06-24 16:04:58","2021-06-24 16:13:20","0","","100","501","1","2021-06-24 16:13:20","R_vctNG5TwTfvIU0x","","","","","","","anonymous","EN","8509","1","48","82","21","23","34","54","39","48","3","2","3","3","2","2","3","1","3","2","2","3","3","2","2","2","3","3","2","3","2","3","3","2","3","2","3","2","1","2","2","2","3","3","3","3","1","2","3","2","2","3","3","3","1","2","3","5","2","2","3","3","1","3","3","2","3","2","3","2","2","3","3","3","2","3","2","3","3","2","3","2","2","3","3","3","3","5","2","3","2","3","3","3","2","3","3","2","3","3","3","2","3","4","59","45","49","54","20","70","33","29","37","35","36","24","41","34","2","37","52","63","48","48","60","36","27","35","45","14","70","34","50","56","1000","2","","5","39","1000","1000","31","1","1","30000","31","LA","1","2","1","3","1","6","2"
"2021-06-24 16:02:57","2021-06-24 16:14:07","0","","100","670","1","2021-06-24 16:14:08","R_1pPPMgC9Ogwq6oH","","","","","","","anonymous","EN","1006","1","6","42","15","20","2","5","3","10","2","2","3","3","2","2","2","1","1","1","2","4","3","4","4","3","4","3","3","4","5","2","1","1","2","2","2","4","4","4","2","1","1","1","1","1","1","1","1","1","2","1","2","2","1","2","2","4","1","1","3","2","3","2","2","2","2","2","5","1","5","5","1","5","5","1","1","1","1","1","1","2","1","1","1","1","1","5","1","3","1","4","5","1","5","1","5","1","1","3","1","2","2","4","65","35","4","10","20","35","25","15","2","6","20","80","40","60","0.5","50","40","15","25","7","65","86","18","43","55","68","27","31","14","15","2000","1","5","","20","750","1500","39","1","1","18000","11","san diego","1","1","3","4","1","5","2"
